Date,Load
28/06/2025 23.30,57.6
28/06/2025 23.45,61.2
29/06/2025 00.00,63.6
29/06/2025 00.15,58.8
29/06/2025 00.30,57.6
29/06/2025 00.45,51.6
29/06/2025 01.00,56.4
29/06/2025 01.15,57.6
29/06/2025 01.30,61.2
29/06/2025 01.45,55.2
29/06/2025 02.00,51.6
29/06/2025 02.15,51.6
29/06/2025 02.30,51.6
29/06/2025 02.45,52.8
29/06/2025 03.00,48
29/06/2025 03.15,49.2
29/06/2025 03.30,46.8
29/06/2025 03.45,48
29/06/2025 04.00,46.8
29/06/2025 04.15,50.4
29/06/2025 04.30,52.8
29/06/2025 04.45,56.4
29/06/2025 05.00,55.2
29/06/2025 05.15,51.6
29/06/2025 05.30,54
29/06/2025 05.45,56.4
29/06/2025 06.00,61.2
29/06/2025 06.15,63.6
29/06/2025 06.30,64.8
29/06/2025 06.45,69.6
29/06/2025 07.00,75.6
29/06/2025 07.15,184.8
29/06/2025 07.30,188.4
29/06/2025 07.45,189.6
29/06/2025 08.00,186
29/06/2025 08.15,182.4
29/06/2025 08.30,187.2
29/06/2025 08.45,178.8
29/06/2025 09.00,175.2
29/06/2025 09.15,174
29/06/2025 09.30,192
29/06/2025 09.45,187.2
29/06/2025 10.00,205.2
29/06/2025 10.15,202.8
29/06/2025 10.30,207.6
29/06/2025 10.45,211.2
29/06/2025 11.00,196.8
29/06/2025 11.15,196.8
29/06/2025 11.30,214.8
29/06/2025 11.45,218.4
29/06/2025 12.00,202.8
29/06/2025 12.15,205.2
29/06/2025 12.30,230.4
29/06/2025 12.45,201.6
29/06/2025 13.00,141.6
29/06/2025 13.15,144
29/06/2025 13.30,142.8
29/06/2025 13.45,136.8
29/06/2025 14.00,138
29/06/2025 14.15,140.4
29/06/2025 14.30,139.2
29/06/2025 14.45,126
29/06/2025 15.00,132
29/06/2025 15.15,132
29/06/2025 15.30,126
29/06/2025 15.45,127.2
29/06/2025 16.00,127.2
29/06/2025 16.15,133.2
29/06/2025 16.30,134.4
29/06/2025 16.45,139.2
29/06/2025 17.00,157.2
29/06/2025 17.15,152.4
29/06/2025 17.30,154.8
29/06/2025 17.45,151.2
29/06/2025 18.00,153.6
29/06/2025 18.15,162
29/06/2025 18.30,150
29/06/2025 18.45,140.4
29/06/2025 19.00,150
29/06/2025 19.15,138
29/06/2025 19.30,123.6
29/06/2025 19.45,102
29/06/2025 20.00,104.4
29/06/2025 20.15,97.2
29/06/2025 20.30,94.8
29/06/2025 20.45,104.4
29/06/2025 21.00,87.6
29/06/2025 21.15,87.6
29/06/2025 21.30,87.6
29/06/2025 21.45,85.2
29/06/2025 22.00,68.4
29/06/2025 22.15,49.2
29/06/2025 22.30,46.8
29/06/2025 22.45,46.8
29/06/2025 23.00,51.6
29/06/2025 23.15,38.4
29/06/2025 23.30,34.8
29/06/2025 23.45,42
30/06/2025 00.00,45.6
30/06/2025 00.15,45.6
30/06/2025 00.30,42
30/06/2025 00.45,40.8
30/06/2025 01.00,42
30/06/2025 01.15,37.2
30/06/2025 01.30,37.2
30/06/2025 01.45,39.6
30/06/2025 02.00,34.8
30/06/2025 02.15,38.4
30/06/2025 02.30,36
30/06/2025 02.45,36
30/06/2025 03.00,36
30/06/2025 03.15,34.8
30/06/2025 03.30,37.2
30/06/2025 03.45,36
30/06/2025 04.00,34.8
30/06/2025 04.15,36
30/06/2025 04.30,37.2
30/06/2025 04.45,39.6
30/06/2025 05.00,39.6
30/06/2025 05.15,34.8
30/06/2025 05.30,40.8
30/06/2025 05.45,45.6
30/06/2025 06.00,44.4
30/06/2025 06.15,48
30/06/2025 06.30,45.6
30/06/2025 06.45,42
30/06/2025 07.00,44.4
30/06/2025 07.15,45.6
30/06/2025 07.30,46.8
30/06/2025 07.45,46.8
30/06/2025 08.00,50.4
30/06/2025 08.15,55.2
30/06/2025 08.30,58.8
30/06/2025 08.45,55.2
30/06/2025 09.00,54
30/06/2025 09.15,56.4
30/06/2025 09.30,55.2
30/06/2025 09.45,55.2
30/06/2025 10.00,52.8
30/06/2025 10.15,61.2
30/06/2025 10.30,82.8
30/06/2025 10.45,91.2
30/06/2025 11.00,99.6
30/06/2025 11.15,112.8
30/06/2025 11.30,96
30/06/2025 11.45,94.8
30/06/2025 12.00,92.4
30/06/2025 12.15,90
30/06/2025 12.30,81.6
30/06/2025 12.45,61.2
30/06/2025 13.00,62.4
30/06/2025 13.15,64.8
30/06/2025 13.30,61.2
30/06/2025 13.45,58.8
30/06/2025 14.00,62.4
30/06/2025 14.15,62.4
30/06/2025 14.30,62.4
30/06/2025 14.45,66
30/06/2025 15.00,74.4
30/06/2025 15.15,70.8
30/06/2025 15.30,73.2
30/06/2025 15.45,67.2
30/06/2025 16.00,66
30/06/2025 16.15,64.8
30/06/2025 16.30,80.4
30/06/2025 16.45,85.2
30/06/2025 17.00,60
30/06/2025 17.15,45.6
30/06/2025 17.30,45.6
30/06/2025 17.45,49.2
30/06/2025 18.00,39.6
30/06/2025 18.15,38.4
30/06/2025 18.30,39.6
30/06/2025 18.45,38.4
30/06/2025 19.00,37.2
30/06/2025 19.15,49.2
30/06/2025 19.30,37.2
30/06/2025 19.45,44.4
30/06/2025 20.00,49.2
30/06/2025 20.15,50.4
30/06/2025 20.30,50.4
30/06/2025 20.45,52.8
30/06/2025 21.00,54
30/06/2025 21.15,52.8
30/06/2025 21.30,54
30/06/2025 21.45,49.2
30/06/2025 22.00,43.2
30/06/2025 22.15,44.4
30/06/2025 22.30,50.4
30/06/2025 22.45,55.2
30/06/2025 23.00,51.6
30/06/2025 23.15,54
30/06/2025 23.30,52.8
30/06/2025 23.45,49.2
01/07/2025 00.00,79.2
01/07/2025 00.15,74.4
01/07/2025 00.30,70.8
01/07/2025 00.45,67.2
01/07/2025 01.00,62.4
01/07/2025 01.15,63.6
01/07/2025 01.30,57.6
01/07/2025 01.45,61.2
01/07/2025 02.00,60
01/07/2025 02.15,58.8
01/07/2025 02.30,60
01/07/2025 02.45,64.8
01/07/2025 03.00,67.2
01/07/2025 03.15,63.6
01/07/2025 03.30,61.2
01/07/2025 03.45,58.8
01/07/2025 04.00,60
01/07/2025 04.15,57.6
01/07/2025 04.30,51.6
01/07/2025 04.45,45.6
01/07/2025 05.00,46.8
01/07/2025 05.15,48
01/07/2025 05.30,48
01/07/2025 05.45,48
01/07/2025 06.00,54
01/07/2025 06.15,58.8
01/07/2025 06.30,60
01/07/2025 06.45,64.8
01/07/2025 07.00,61.2
01/07/2025 07.15,102
01/07/2025 07.30,140.4
01/07/2025 07.45,127.2
01/07/2025 08.00,124.8
01/07/2025 08.15,117.6
01/07/2025 08.30,122.4
01/07/2025 08.45,122.4
01/07/2025 09.00,120
01/07/2025 09.15,121.2
01/07/2025 09.30,126
01/07/2025 09.45,123.6
01/07/2025 10.00,136.8
01/07/2025 10.15,145.2
01/07/2025 10.30,157.2
01/07/2025 10.45,193.2
01/07/2025 11.00,189.6
01/07/2025 11.15,200.4
01/07/2025 11.30,196.8
01/07/2025 11.45,190.8
01/07/2025 12.00,175.2
01/07/2025 12.15,178.8
01/07/2025 12.30,171.6
01/07/2025 12.45,171.6
01/07/2025 13.00,169.2
01/07/2025 13.15,176.4
01/07/2025 13.30,169.2
01/07/2025 13.45,169.2
01/07/2025 14.00,175.2
01/07/2025 14.15,186
01/07/2025 14.30,175.2
01/07/2025 14.45,169.2
01/07/2025 15.00,151.2
01/07/2025 15.15,162
01/07/2025 15.30,165.6
01/07/2025 15.45,154.8
01/07/2025 16.00,142.8
01/07/2025 16.15,154.8
01/07/2025 16.30,159.6
01/07/2025 16.45,154.8
01/07/2025 17.00,123.6
01/07/2025 17.15,102
01/07/2025 17.30,93.6
01/07/2025 17.45,60
01/07/2025 18.00,74.4
01/07/2025 18.15,72
01/07/2025 18.30,40.8
01/07/2025 18.45,42
01/07/2025 19.00,36
01/07/2025 19.15,36
01/07/2025 19.30,44.4
01/07/2025 19.45,43.2
01/07/2025 20.00,38.4
01/07/2025 20.15,40.8
01/07/2025 20.30,46.8
01/07/2025 20.45,48
01/07/2025 21.00,49.2
01/07/2025 21.15,58.8
01/07/2025 21.30,64.8
01/07/2025 21.45,67.2
01/07/2025 22.00,72
01/07/2025 22.15,82.8
01/07/2025 22.30,86.4
01/07/2025 22.45,87.6
01/07/2025 23.00,82.8
01/07/2025 23.15,68.4
01/07/2025 23.30,66
01/07/2025 23.45,63.6
02/07/2025 00.00,55.2
02/07/2025 00.15,58.8
02/07/2025 00.30,55.2
02/07/2025 00.45,55.2
02/07/2025 01.00,54
02/07/2025 01.15,55.2
02/07/2025 01.30,57.6
02/07/2025 01.45,56.4
02/07/2025 02.00,54
02/07/2025 02.15,52.8
02/07/2025 02.30,52.8
02/07/2025 02.45,50.4
02/07/2025 03.00,51.6
02/07/2025 03.15,49.2
02/07/2025 03.30,50.4
02/07/2025 03.45,54
02/07/2025 04.00,48
02/07/2025 04.15,48
02/07/2025 04.30,46.8
02/07/2025 04.45,48
02/07/2025 05.00,44.4
02/07/2025 05.15,49.2
02/07/2025 05.30,56.4
02/07/2025 05.45,50.4
02/07/2025 06.00,60
02/07/2025 06.15,58.8
02/07/2025 06.30,63.6
02/07/2025 06.45,66
02/07/2025 07.00,69.6
02/07/2025 07.15,73.2
02/07/2025 07.30,81.6
02/07/2025 07.45,69.6
02/07/2025 08.00,73.2
02/07/2025 08.15,76.8
02/07/2025 08.30,72
02/07/2025 08.45,66
02/07/2025 09.00,62.4
02/07/2025 09.15,61.2
02/07/2025 09.30,90
02/07/2025 09.45,91.2
02/07/2025 10.00,93.6
02/07/2025 10.15,106.8
02/07/2025 10.30,110.4
02/07/2025 10.45,116.4
02/07/2025 11.00,112.8
02/07/2025 11.15,114
02/07/2025 11.30,120
02/07/2025 11.45,114
02/07/2025 12.00,112.8
02/07/2025 12.15,120
02/07/2025 12.30,126
02/07/2025 12.45,148.8
02/07/2025 13.00,218.4
02/07/2025 13.15,216
02/07/2025 13.30,223.2
02/07/2025 13.45,256.8
02/07/2025 14.00,254.4
02/07/2025 14.15,253.2
02/07/2025 14.30,271.2
02/07/2025 14.45,262.8
02/07/2025 15.00,256.8
02/07/2025 15.15,261.6
02/07/2025 15.30,270
02/07/2025 15.45,266.4
02/07/2025 16.00,244.8
02/07/2025 16.15,229.2
02/07/2025 16.30,229.2
02/07/2025 16.45,226.8
02/07/2025 17.00,231.6
02/07/2025 17.15,229.2
02/07/2025 17.30,231.6
02/07/2025 17.45,231.6
02/07/2025 18.00,230.4
02/07/2025 18.15,224.4
02/07/2025 18.30,229.2
02/07/2025 18.45,226.8
02/07/2025 19.00,222
02/07/2025 19.15,213.6
02/07/2025 19.30,211.2
02/07/2025 19.45,220.8
02/07/2025 20.00,208.8
02/07/2025 20.15,205.2
02/07/2025 20.30,207.6
02/07/2025 20.45,219.6
02/07/2025 21.00,226.8
02/07/2025 21.15,190.8
02/07/2025 21.30,128.4
02/07/2025 21.45,133.2
02/07/2025 22.00,139.2
02/07/2025 22.15,142.8
02/07/2025 22.30,134.4
02/07/2025 22.45,124.8
02/07/2025 23.00,121.2
02/07/2025 23.15,112.8
02/07/2025 23.30,112.8
02/07/2025 23.45,100.8
03/07/2025 00.00,100.8
03/07/2025 00.15,94.8
03/07/2025 00.30,103.2
03/07/2025 00.45,97.2
03/07/2025 01.00,86.4
03/07/2025 01.15,80.4
03/07/2025 01.30,82.8
03/07/2025 01.45,84
03/07/2025 02.00,86.4
03/07/2025 02.15,75.6
03/07/2025 02.30,78
03/07/2025 02.45,82.8
03/07/2025 03.00,74.4
03/07/2025 03.15,69.6
03/07/2025 03.30,68.4
03/07/2025 03.45,69.6
03/07/2025 04.00,66
03/07/2025 04.15,64.8
03/07/2025 04.30,64.8
03/07/2025 04.45,63.6
03/07/2025 05.00,70.8
03/07/2025 05.15,73.2
03/07/2025 05.30,69.6
03/07/2025 05.45,70.8
03/07/2025 06.00,79.2
03/07/2025 06.15,80.4
03/07/2025 06.30,80.4
03/07/2025 06.45,90
03/07/2025 07.00,99.6
03/07/2025 07.15,139.2
03/07/2025 07.30,135.6
03/07/2025 07.45,128.4
03/07/2025 08.00,129.6
03/07/2025 08.15,129.6
03/07/2025 08.30,142.8
03/07/2025 08.45,144
03/07/2025 09.00,147.6
03/07/2025 09.15,147.6
03/07/2025 09.30,148.8
03/07/2025 09.45,165.6
03/07/2025 10.00,157.2
03/07/2025 10.15,153.6
03/07/2025 10.30,154.8
03/07/2025 10.45,162
03/07/2025 11.00,162
03/07/2025 11.15,201.6
03/07/2025 11.30,204
03/07/2025 11.45,206.4
03/07/2025 12.00,214.8
03/07/2025 12.15,199.2
03/07/2025 12.30,198
03/07/2025 12.45,200.4
03/07/2025 13.00,199.2
03/07/2025 13.15,200.4
03/07/2025 13.30,207.6
03/07/2025 13.45,198
03/07/2025 14.00,200.4
03/07/2025 14.15,211.2
03/07/2025 14.30,212.4
03/07/2025 14.45,214.8
03/07/2025 15.00,230.4
03/07/2025 15.15,307.2
03/07/2025 15.30,338.4
03/07/2025 15.45,334.8
03/07/2025 16.00,345.6
03/07/2025 16.15,345.6
03/07/2025 16.30,352.8
03/07/2025 16.45,333.6
03/07/2025 17.00,313.2
03/07/2025 17.15,283.2
03/07/2025 17.30,261.6
03/07/2025 17.45,261.6
03/07/2025 18.00,254.4
03/07/2025 18.15,240
03/07/2025 18.30,237.6
03/07/2025 18.45,238.8
03/07/2025 19.00,254.4
03/07/2025 19.15,237.6
03/07/2025 19.30,258
03/07/2025 19.45,266.4
03/07/2025 20.00,258
03/07/2025 20.15,259.2
03/07/2025 20.30,272.4
03/07/2025 20.45,286.8
03/07/2025 21.00,280.8
03/07/2025 21.15,284.4
03/07/2025 21.30,261.6
03/07/2025 21.45,212.4
03/07/2025 22.00,147.6
03/07/2025 22.15,139.2
03/07/2025 22.30,140.4
03/07/2025 22.45,129.6
03/07/2025 23.00,123.6
03/07/2025 23.15,122.4
03/07/2025 23.30,120
03/07/2025 23.45,121.2
04/07/2025 00.00,110.4
04/07/2025 00.15,126
04/07/2025 00.30,116.4
04/07/2025 00.45,92.4
04/07/2025 01.00,84
04/07/2025 01.15,86.4
04/07/2025 01.30,79.2
04/07/2025 01.45,75.6
04/07/2025 02.00,76.8
04/07/2025 02.15,74.4
04/07/2025 02.30,78
04/07/2025 02.45,70.8
04/07/2025 03.00,69.6
04/07/2025 03.15,63.6
04/07/2025 03.30,62.4
04/07/2025 03.45,61.2
04/07/2025 04.00,58.8
04/07/2025 04.15,61.2
04/07/2025 04.30,58.8
04/07/2025 04.45,61.2
04/07/2025 05.00,61.2
04/07/2025 05.15,57.6
04/07/2025 05.30,61.2
04/07/2025 05.45,70.8
04/07/2025 06.00,75.6
04/07/2025 06.15,82.8
04/07/2025 06.30,92.4
04/07/2025 06.45,87.6
04/07/2025 07.00,96
04/07/2025 07.15,93.6
04/07/2025 07.30,93.6
04/07/2025 07.45,98.4
04/07/2025 08.00,96
04/07/2025 08.15,87.6
04/07/2025 08.30,88.8
04/07/2025 08.45,88.8
04/07/2025 09.00,103.2
04/07/2025 09.15,100.8
04/07/2025 09.30,108
04/07/2025 09.45,104.4
04/07/2025 10.00,112.8
04/07/2025 10.15,110.4
04/07/2025 10.30,121.2
04/07/2025 10.45,138
04/07/2025 11.00,129.6
04/07/2025 11.15,136.8
04/07/2025 11.30,130.8
04/07/2025 11.45,121.2
04/07/2025 12.00,104.4
04/07/2025 12.15,102
04/07/2025 12.30,102
04/07/2025 12.45,96
04/07/2025 13.00,97.2
04/07/2025 13.15,96
04/07/2025 13.30,100.8
04/07/2025 13.45,123.6
04/07/2025 14.00,122.4
04/07/2025 14.15,136.8
04/07/2025 14.30,144
04/07/2025 14.45,145.2
04/07/2025 15.00,158.4
04/07/2025 15.15,152.4
04/07/2025 15.30,141.6
04/07/2025 15.45,147.6
04/07/2025 16.00,151.2
04/07/2025 16.15,154.8
04/07/2025 16.30,141.6
04/07/2025 16.45,128.4
04/07/2025 17.00,140.4
04/07/2025 17.15,138
04/07/2025 17.30,127.2
04/07/2025 17.45,128.4
04/07/2025 18.00,117.6
04/07/2025 18.15,111.6
04/07/2025 18.30,94.8
04/07/2025 18.45,90
04/07/2025 19.00,90
04/07/2025 19.15,94.8
04/07/2025 19.30,106.8
04/07/2025 19.45,104.4
04/07/2025 20.00,105.6
04/07/2025 20.15,99.6
04/07/2025 20.30,80.4
04/07/2025 20.45,73.2
04/07/2025 21.00,78
04/07/2025 21.15,81.6
04/07/2025 21.30,87.6
04/07/2025 21.45,86.4
04/07/2025 22.00,78
04/07/2025 22.15,73.2
04/07/2025 22.30,67.2
04/07/2025 22.45,64.8
04/07/2025 23.00,66
04/07/2025 23.15,62.4
04/07/2025 23.30,66
04/07/2025 23.45,66
05/07/2025 00.00,66
05/07/2025 00.15,64.8
05/07/2025 00.30,63.6
05/07/2025 00.45,61.2
05/07/2025 01.00,61.2
05/07/2025 01.15,64.8
05/07/2025 01.30,60
05/07/2025 01.45,61.2
05/07/2025 02.00,68.4
05/07/2025 02.15,62.4
05/07/2025 02.30,64.8
05/07/2025 02.45,61.2
05/07/2025 03.00,58.8
05/07/2025 03.15,57.6
05/07/2025 03.30,63.6
05/07/2025 03.45,60
05/07/2025 04.00,58.8
05/07/2025 04.15,61.2
05/07/2025 04.30,70.8
05/07/2025 04.45,68.4
05/07/2025 05.00,73.2
05/07/2025 05.15,78
05/07/2025 05.30,74.4
05/07/2025 05.45,72
05/07/2025 06.00,118.8
05/07/2025 06.15,200.4
05/07/2025 06.30,175.2
05/07/2025 06.45,174
05/07/2025 07.00,193.2
05/07/2025 07.15,236.4
05/07/2025 07.30,237.6
05/07/2025 07.45,223.2
05/07/2025 08.00,231.6
05/07/2025 08.15,214.8
05/07/2025 08.30,212.4
05/07/2025 08.45,207.6
05/07/2025 09.00,202.8
05/07/2025 09.15,205.2
05/07/2025 09.30,204
05/07/2025 09.45,214.8
05/07/2025 10.00,210
05/07/2025 10.15,213.6
05/07/2025 10.30,213.6
05/07/2025 10.45,226.8
05/07/2025 11.00,229.2
05/07/2025 11.15,231.6
05/07/2025 11.30,254.4
05/07/2025 11.45,247.2
05/07/2025 12.00,218.4
05/07/2025 12.15,249.6
05/07/2025 12.30,242.4
05/07/2025 12.45,247.2
05/07/2025 13.00,254.4
05/07/2025 13.15,243.6
05/07/2025 13.30,246
05/07/2025 13.45,253.2
05/07/2025 14.00,200.4
05/07/2025 14.15,130.8
05/07/2025 14.30,135.6
05/07/2025 14.45,135.6
05/07/2025 15.00,144
05/07/2025 15.15,150
05/07/2025 15.30,133.2
05/07/2025 15.45,160.8
05/07/2025 16.00,267.6
05/07/2025 16.15,261.6
05/07/2025 16.30,253.2
05/07/2025 16.45,229.2
05/07/2025 17.00,214.8
05/07/2025 17.15,186
05/07/2025 17.30,180
05/07/2025 17.45,171.6
05/07/2025 18.00,165.6
05/07/2025 18.15,165.6
05/07/2025 18.30,166.8
05/07/2025 18.45,164.4
05/07/2025 19.00,165.6
05/07/2025 19.15,162
05/07/2025 19.30,150
05/07/2025 19.45,176.4
05/07/2025 20.00,190.8
05/07/2025 20.15,190.8
05/07/2025 20.30,189.6
05/07/2025 20.45,187.2
05/07/2025 21.00,182.4
05/07/2025 21.15,121.2
05/07/2025 21.30,88.8
05/07/2025 21.45,64.8
05/07/2025 22.00,64.8
05/07/2025 22.15,70.8
05/07/2025 22.30,73.2
05/07/2025 22.45,80.4
05/07/2025 23.00,80.4
05/07/2025 23.15,56.4
05/07/2025 23.30,54
05/07/2025 23.45,42
06/07/2025 00.00,40.8
06/07/2025 00.15,38.4
06/07/2025 00.30,38.4
06/07/2025 00.45,33.6
06/07/2025 01.00,36
06/07/2025 01.15,33.6
06/07/2025 01.30,37.2
06/07/2025 01.45,44.4
06/07/2025 02.00,48
06/07/2025 02.15,44.4
06/07/2025 02.30,37.2
06/07/2025 02.45,43.2
06/07/2025 03.00,39.6
06/07/2025 03.15,38.4
06/07/2025 03.30,37.2
06/07/2025 03.45,38.4
06/07/2025 04.00,42
06/07/2025 04.15,38.4
06/07/2025 04.30,37.2
06/07/2025 04.45,38.4
06/07/2025 05.00,42
06/07/2025 05.15,52.8
06/07/2025 05.30,72
06/07/2025 05.45,63.6
06/07/2025 06.00,70.8
06/07/2025 06.15,69.6
06/07/2025 06.30,75.6
06/07/2025 06.45,76.8
06/07/2025 07.00,73.2
06/07/2025 07.15,74.4
06/07/2025 07.30,81.6
06/07/2025 07.45,74.4
06/07/2025 08.00,82.8
06/07/2025 08.15,74.4
06/07/2025 08.30,76.8
06/07/2025 08.45,75.6
06/07/2025 09.00,74.4
06/07/2025 09.15,70.8
06/07/2025 09.30,74.4
06/07/2025 09.45,74.4
06/07/2025 10.00,76.8
06/07/2025 10.15,79.2
06/07/2025 10.30,75.6
06/07/2025 10.45,75.6
06/07/2025 11.00,70.8
06/07/2025 11.15,72
06/07/2025 11.30,74.4
06/07/2025 11.45,79.2
06/07/2025 12.00,82.8
06/07/2025 12.15,79.2
06/07/2025 12.30,86.4
06/07/2025 12.45,90
06/07/2025 13.00,111.6
06/07/2025 13.15,110.4
06/07/2025 13.30,81.6
06/07/2025 13.45,78
06/07/2025 14.00,90
06/07/2025 14.15,80.4
06/07/2025 14.30,63.6
06/07/2025 14.45,61.2
06/07/2025 15.00,61.2
06/07/2025 15.15,75.6
06/07/2025 15.30,70.8
06/07/2025 15.45,67.2
06/07/2025 16.00,64.8
06/07/2025 16.15,69.6
06/07/2025 16.30,81.6
06/07/2025 16.45,87.6
06/07/2025 17.00,76.8
06/07/2025 17.15,73.2
06/07/2025 17.30,64.8
06/07/2025 17.45,66
06/07/2025 18.00,69.6
06/07/2025 18.15,74.4
06/07/2025 18.30,84
06/07/2025 18.45,66
06/07/2025 19.00,66
06/07/2025 19.15,66
06/07/2025 19.30,63.6
06/07/2025 19.45,64.8
06/07/2025 20.00,67.2
06/07/2025 20.15,64.8
06/07/2025 20.30,61.2
06/07/2025 20.45,58.8
06/07/2025 21.00,58.8
06/07/2025 21.15,63.6
06/07/2025 21.30,70.8
06/07/2025 21.45,66
06/07/2025 22.00,63.6
06/07/2025 22.15,61.2
06/07/2025 22.30,60
06/07/2025 22.45,49.2
06/07/2025 23.00,43.2
06/07/2025 23.15,45.6
06/07/2025 23.30,44.4
06/07/2025 23.45,40.8
07/07/2025 00.00,43.2
07/07/2025 00.15,40.8
07/07/2025 00.30,39.6
07/07/2025 00.45,39.6
07/07/2025 01.00,39.6
07/07/2025 01.15,39.6
07/07/2025 01.30,38.4
07/07/2025 01.45,37.2
07/07/2025 02.00,38.4
07/07/2025 02.15,42
07/07/2025 02.30,42
07/07/2025 02.45,37.2
07/07/2025 03.00,34.8
07/07/2025 03.15,36
07/07/2025 03.30,34.8
07/07/2025 03.45,33.6
07/07/2025 04.00,31.2
07/07/2025 04.15,31.2
07/07/2025 04.30,37.2
07/07/2025 04.45,39.6
07/07/2025 05.00,34.8
07/07/2025 05.15,37.2
07/07/2025 05.30,36
07/07/2025 05.45,39.6
07/07/2025 06.00,48
07/07/2025 06.15,48
07/07/2025 06.30,46.8
07/07/2025 06.45,49.2
07/07/2025 07.00,48
07/07/2025 07.15,188.4
07/07/2025 07.30,198
07/07/2025 07.45,187.2
07/07/2025 08.00,170.4
07/07/2025 08.15,166.8
07/07/2025 08.30,169.2
07/07/2025 08.45,175.2
07/07/2025 09.00,169.2
07/07/2025 09.15,171.6
07/07/2025 09.30,166.8
07/07/2025 09.45,162
07/07/2025 10.00,166.8
07/07/2025 10.15,171.6
07/07/2025 10.30,164.4
07/07/2025 10.45,175.2
07/07/2025 11.00,182.4
07/07/2025 11.15,182.4
07/07/2025 11.30,181.2
07/07/2025 11.45,196.8
07/07/2025 12.00,184.8
07/07/2025 12.15,175.2
07/07/2025 12.30,183.6
07/07/2025 12.45,194.4
07/07/2025 13.00,202.8
07/07/2025 13.15,219.6
07/07/2025 13.30,208.8
07/07/2025 13.45,202.8
07/07/2025 14.00,192
07/07/2025 14.15,187.2
07/07/2025 14.30,195.6
07/07/2025 14.45,218.4
07/07/2025 15.00,192
07/07/2025 15.15,180
07/07/2025 15.30,180
07/07/2025 15.45,142.8
07/07/2025 16.00,78
07/07/2025 16.15,66
07/07/2025 16.30,80.4
07/07/2025 16.45,82.8
07/07/2025 17.00,76.8
07/07/2025 17.15,69.6
07/07/2025 17.30,67.2
07/07/2025 17.45,61.2
07/07/2025 18.00,52.8
07/07/2025 18.15,48
07/07/2025 18.30,46.8
07/07/2025 18.45,54
07/07/2025 19.00,55.2
07/07/2025 19.15,54
07/07/2025 19.30,49.2
07/07/2025 19.45,43.2
07/07/2025 20.00,38.4
07/07/2025 20.15,33.6
07/07/2025 20.30,31.2
07/07/2025 20.45,38.4
07/07/2025 21.00,36
07/07/2025 21.15,37.2
07/07/2025 21.30,38.4
07/07/2025 21.45,34.8
07/07/2025 22.00,32.4
07/07/2025 22.15,32.4
07/07/2025 22.30,34.8
07/07/2025 22.45,34.8
07/07/2025 23.00,36
07/07/2025 23.15,37.2
07/07/2025 23.30,42
07/07/2025 23.45,39.6
08/07/2025 00.00,36
08/07/2025 00.15,38.4
08/07/2025 00.30,37.2
08/07/2025 00.45,42
08/07/2025 01.00,43.2
08/07/2025 01.15,40.8
08/07/2025 01.30,37.2
08/07/2025 01.45,36
08/07/2025 02.00,37.2
08/07/2025 02.15,33.6
08/07/2025 02.30,37.2
08/07/2025 02.45,37.2
08/07/2025 03.00,34.8
08/07/2025 03.15,33.6
08/07/2025 03.30,34.8
08/07/2025 03.45,36
08/07/2025 04.00,34.8
08/07/2025 04.15,37.2
08/07/2025 04.30,32.4
08/07/2025 04.45,32.4
08/07/2025 05.00,31.2
08/07/2025 05.15,33.6
08/07/2025 05.30,38.4
08/07/2025 05.45,34.8
08/07/2025 06.00,38.4
08/07/2025 06.15,38.4
08/07/2025 06.30,42
08/07/2025 06.45,42
08/07/2025 07.00,42
08/07/2025 07.15,92.4
08/07/2025 07.30,219.6
08/07/2025 07.45,219.6
08/07/2025 08.00,216
08/07/2025 08.15,202.8
08/07/2025 08.30,200.4
08/07/2025 08.45,205.2
08/07/2025 09.00,202.8
08/07/2025 09.15,202.8
08/07/2025 09.30,211.2
08/07/2025 09.45,208.8
08/07/2025 10.00,206.4
08/07/2025 10.15,212.4
08/07/2025 10.30,244.8
08/07/2025 10.45,224.4
08/07/2025 11.00,228
08/07/2025 11.15,241.2
08/07/2025 11.30,241.2
08/07/2025 11.45,228
08/07/2025 12.00,222
08/07/2025 12.15,234
08/07/2025 12.30,248.4
08/07/2025 12.45,247.2
08/07/2025 13.00,262.8
08/07/2025 13.15,264
08/07/2025 13.30,264
08/07/2025 13.45,266.4
08/07/2025 14.00,254.4
08/07/2025 14.15,258
08/07/2025 14.30,273.6
08/07/2025 14.45,273.6
08/07/2025 15.00,270
08/07/2025 15.15,210
08/07/2025 15.30,200.4
08/07/2025 15.45,206.4
08/07/2025 16.00,190.8
08/07/2025 16.15,180
08/07/2025 16.30,169.2
08/07/2025 16.45,171.6
08/07/2025 17.00,162
08/07/2025 17.15,156
08/07/2025 17.30,154.8
08/07/2025 17.45,148.8
08/07/2025 18.00,128.4
08/07/2025 18.15,127.2
08/07/2025 18.30,111.6
08/07/2025 18.45,96
08/07/2025 19.00,100.8
08/07/2025 19.15,99.6
08/07/2025 19.30,106.8
08/07/2025 19.45,116.4
08/07/2025 20.00,109.2
08/07/2025 20.15,103.2
08/07/2025 20.30,93.6
08/07/2025 20.45,99.6
08/07/2025 21.00,96
08/07/2025 21.15,98.4
08/07/2025 21.30,93.6
08/07/2025 21.45,96
08/07/2025 22.00,97.2
08/07/2025 22.15,93.6
08/07/2025 22.30,91.2
08/07/2025 22.45,81.6
